latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.60017,74.95547,341.5,0.56,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,314.7,11.7,D
29.7972,77.01522,340.9,0.49,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,310,5.8,D
29.73283,76.24895,337.2,0.45,0.47,2021-05-01,0824,N,VIIRS,l,2.0NRT,309.3,10.2,D
29.73237,76.24431,350.7,0.45,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,314.6,10.2,D
29.80382,76.84361,342.9,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.6,5.7,D
29.76346,76.4263,350.6,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.9,7.1,D
29.73695,76.15941,339.4,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,305.8,3.2,D
29.80829,76.84305,333.7,0.48,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,306.8,1.8,D
29.77347,76.4832,339.3,0.46,0.47,2021-05-01,0824,N,VIIRS,l,2.0NRT,310.2,4.5,D
29.7343,76.0902,347.2,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.8,8.6,D
29.72236,75.97274,338.3,0.43,0.46,2021-05-01,0824,N,VIIRS,l,2.0NRT,309.8,6.3,D
29.73995,76.10332,347.8,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.9,7.8,D
29.74328,76.09364,339.1,0.44,0.46,2021-05-01,0824,N,VIIRS,l,2.0NRT,310.3,6.1,D
29.5834,74.60576,341,0.54,0.42,2021-05-01,0824,N,VIIRS,l,2.0NRT,312.4,11.6,D
29.83144,76.94324,333.6,0.49,0.49,2021-05-01,0824,N,VIIRS,l,2.0NRT,307.4,1.9,D
29.74754,76.09308,356.2,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,311,6.1,D
29.74198,76.03859,356.1,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.1,13.9,D
29.82859,76.86616,335.9,0.49,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,308.2,2,D
29.74623,76.03803,352.5,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,318.5,30,D
29.75048,76.03746,336.8,0.43,0.46,2021-05-01,0824,N,VIIRS,l,2.0NRT,308.9,30,D
29.84448,76.88992,337.1,0.49,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,306.8,1.7,D
29.74454,75.89745,346.3,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.5,8.2,D
29.8564,76.96616,353.6,0.49,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.1,16.5,D
29.84896,76.88937,335.9,0.49,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,307.8,4.3,D
29.67467,75.16964,338.8,0.39,0.44,2021-05-01,0824,N,VIIRS,l,2.0NRT,312.2,5.2,D
29.67422,75.16561,351.5,0.39,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.7,5.2,D
29.8624,76.93423,338.4,0.49,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.2,3.8,D
29.6805,75.11174,346.5,0.38,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.1,8.6,D
29.77213,75.8758,344.6,0.42,0.46,2021-05-01,0824,N,VIIRS,l,2.0NRT,316.1,10.2,D
29.69527,75.17082,349.7,0.39,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,315,10.2,D
29.73577,75.49972,340.9,0.4,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,313.5,12.2,D
29.73438,75.48711,339.6,0.4,0.44,2021-05-01,0824,N,VIIRS,l,2.0NRT,314.4,11.5,D
29.70292,75.20258,344.7,0.39,0.44,2021-05-01,0824,N,VIIRS,l,2.0NRT,315.9,8.9,D
29.89275,76.87364,336.9,0.49,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,304.3,3.7,D
29.82798,76.24129,352.5,0.45,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.1,17.6,D
29.75974,75.604,357.5,0.41,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,320,23.7,D
29.83229,76.24073,343.2,0.45,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,307,17.6,D
29.79834,75.88129,367,0.43,0.46,2021-05-01,0824,N,VIIRS,h,2.0NRT,315.7,11.9,D
29.81131,76.00195,345,0.43,0.46,2021-05-01,0824,N,VIIRS,l,2.0NRT,315.8,14.4,D
29.81034,75.99297,347.5,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.7,7.8,D
29.78643,75.77128,343.6,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.5,6.4,D
29.8233,76.07388,347.5,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.1,9.3,D
29.767,75.5555,344.8,0.41,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,313.4,12.5,D
29.82987,76.24207,346,0.45,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.4,21.1,D
29.82941,76.23741,338.7,0.45,0.47,2021-05-01,0824,N,VIIRS,l,2.0NRT,311.8,14.2,D
29.815,76.04812,345.6,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,311.9,9.4,D
29.81046,76.00279,347.3,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.5,13.7,D
29.79827,75.88188,349.5,0.43,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.4,14.8,D
29.78707,75.77168,342.7,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.1,6.2,D
29.76486,75.55605,341,0.41,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,313.6,6.1,D
29.82199,76.07486,344.5,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.2,8.7,D
29.76148,75.48356,338.8,0.4,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,312.7,4.3,D
29.76104,75.47935,340.4,0.4,0.45,2021-05-01,0824,N,VIIRS,l,2.0NRT,311.9,4.3,D
29.83082,76.12006,342.9,0.44,0.46,2021-05-01,0824,N,VIIRS,n,2.0NRT,306,4.5,D
29.88076,76.58385,346.9,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.7,9.5,D
29.76882,75.474,353.1,0.4,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,312.8,5.7,D
29.77293,75.47343,348.2,0.4,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.1,5.7,D
29.75417,75.21996,346.7,0.39,0.44,2021-05-01,0824,N,VIIRS,n,2.0NRT,314.6,17.5,D
29.89884,76.58652,338,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.7,1.2,D
29.75513,75.19098,346.9,0.39,0.44,2021-05-01,0824,N,VIIRS,l,2.0NRT,317.2,8.1,D
29.91728,76.68401,338.9,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.6,6.9,D
29.82837,75.80164,345,0.42,0.45,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.9,6.5,D
29.91011,76.56527,341.8,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.9,4.3,D
29.93257,76.52296,345.6,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.4,7.9,D
29.93209,76.51809,348.8,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.4,7.9,D
29.94331,76.54128,356.2,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,311.9,19.3,D
29.79329,75.12817,342.3,0.39,0.44,2021-05-01,0824,N,VIIRS,l,2.0NRT,315.4,7.4,D
29.93397,76.40559,344.8,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,311.3,6.4,D
29.95456,76.56458,335.5,0.47,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,307.8,3.2,D
29.97265,76.56726,333.6,0.47,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,305.6,11.5,D
29.97216,76.56237,352.3,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.9,11.5,D
29.97115,76.5526,339.7,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.4,6,D
29.97944,76.54662,348.3,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.3,7.5,D
29.97237,76.5656,346,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.7,16.6,D
29.9719,76.5607,345,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,308.6,12.5,D
29.97096,76.55091,342.8,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.6,6.3,D
29.97928,76.5449,344.4,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.9,9,D
29.98368,76.54434,344.5,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.7,10.4,D
29.98997,76.56337,348,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,306.9,5.6,D
29.98902,76.55357,350.1,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.5,8,D
29.99389,76.55791,338.6,0.47,0.48,2021-05-01,0824,N,VIIRS,l,2.0NRT,309.8,7.2,D
30.00928,76.67089,349.3,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,298.1,12,D
29.99829,76.55733,351.5,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.8,7.2,D
29.99781,76.55245,345.2,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.2,7.2,D
30.01371,76.67032,367,0.47,0.48,2021-05-01,0824,N,VIIRS,h,2.0NRT,300.7,11,D
30.01419,76.6753,338.7,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,296.5,11,D
29.804,74.66182,349.3,0.55,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.2,20.3,D
30.01787,76.53008,339.9,0.47,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,309.3,4.5,D
29.84632,74.89692,346.2,0.56,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,315.5,18.8,D
30.0242,76.5491,339.1,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,304.8,7.3,D
30.03345,76.59766,349,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,302.2,9.1,D
30.03297,76.59274,335.7,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,302.3,4.8,D
30.02619,76.47976,338.3,0.46,0.47,2021-05-01,0824,N,VIIRS,l,2.0NRT,308.4,2.9,D
30.04277,76.60147,333.6,0.47,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,292,4.8,D
29.88014,75.01848,339.3,0.57,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,310.8,5.3,D
29.90119,75.0246,348.9,0.38,0.43,2021-05-01,0824,N,VIIRS,n,2.0NRT,313.1,11.4,D
30.06172,76.48019,353.8,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.7,10,D
30.0661,76.47963,347,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,311.8,7.3,D
30.07048,76.47907,337.3,0.46,0.47,2021-05-01,0824,N,VIIRS,l,2.0NRT,309.3,7.3,D
29.89925,74.82977,341.6,0.56,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,314.6,8.8,D
29.89314,74.74216,342.6,0.55,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,315.6,9.5,D
30.06562,76.47623,345.1,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,310.4,16.3,D
29.90105,74.82713,341.2,0.56,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,314.7,9.1,D
30.06677,76.30587,336.6,0.45,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,303.4,3.5,D
30.08919,76.39976,343.6,0.46,0.47,2021-05-01,0824,N,VIIRS,n,2.0NRT,307.1,5.6,D
29.93529,74.88177,341.4,0.57,0.43,2021-05-01,0824,N,VIIRS,l,2.0NRT,314.4,12.7,D
30.18096,76.69659,332,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,281.9,3.7,D
30.1854,76.69603,345,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,281.2,5.2,D
30.20768,76.66006,330.8,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,284.8,4.9,D
30.20721,76.65505,336.8,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,286.9,7.5,D
30.21069,76.64449,333.9,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,283.6,3.8,D
30.21608,76.65393,337.7,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,287.7,7.1,D
30.2156,76.64893,345.5,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,287.2,7.1,D
30.22939,76.65225,332.9,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,287.2,3.9,D
30.22746,76.63226,330.6,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,282.2,4.4,D
30.23383,76.6517,333.6,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,289.4,3.4,D
30.23826,76.65115,331.7,0.48,0.48,2021-05-01,0824,N,VIIRS,n,2.0NRT,284.8,3.4,D
30.58678,76.96385,337.1,0.5,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,301.9,5.8,D
30.59182,76.96856,345,0.5,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,303.3,11.8,D
30.59132,76.96331,346.2,0.5,0.49,2021-05-01,0824,N,VIIRS,n,2.0NRT,301.8,11.8,D
30.81368,76.93928,308.6,0.44,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.5,0.9,N
30.73452,76.95672,317.8,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,270.4,1.1,N
30.73104,76.9557,307.2,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,271.8,1.1,N
30.73021,76.96021,302.4,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,276.4,1.1,N
30.72672,76.95926,304.9,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,278.8,1.4,N
30.62359,77.12534,302,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,277.4,0.6,N
30.62001,77.12473,309.8,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,284.6,0.6,N
30.61643,77.12409,326.4,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,285.6,2.5,N
30.61811,76.85513,305.3,0.44,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,288.8,1.1,N
30.27092,76.60507,303.5,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290,0.7,N
30.27011,76.60957,315.8,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.8,1.6,N
30.26744,76.60424,300.2,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,288.2,0.7,N
30.26663,76.60873,299.6,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,283.3,0.7,N
30.24633,76.6604,306.3,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,288,1.2,N
30.24469,76.66946,304.3,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.3,0.8,N
30.24244,76.62173,321.5,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.2,2.6,N
30.2031,76.61961,309.1,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.3,0.9,N
30.19987,76.63769,314.7,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.5,1.7,N
30.19637,76.63685,312.9,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.8,1.5,N
30.00701,76.23315,305.2,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,292,0.8,N
29.90976,74.94949,309.6,0.4,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,295.2,2,N
29.84472,74.81372,323.8,0.39,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,293.3,1.8,N
29.64198,75.59142,298.9,0.41,0.37,2021-05-01,2048,N,VIIRS,n,2.0NRT,273,1.6,N
29.32495,76.12702,318.3,0.43,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.2,0.9,N
29.55844,74.61292,309.5,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,280.8,1.2,N
29.55643,74.625,308.2,0.39,0.36,2021-05-01,2048,N,VIIRS,n,2.0NRT,274.9,1,N
29.2284,76.4788,328.4,0.44,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.5,2.1,N
29.15322,76.27073,311,0.44,0.38,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.8,1.1,N
29.02209,76.87035,305.5,0.46,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.1,0.7,N
28.95883,77.06892,308,0.47,0.4,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.4,0.7,N
29.03999,76.51196,305.1,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.6,0.9,N
29.03479,76.52024,304.8,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.2,0.5,N
29.00259,76.43918,309,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.2,0.8,N
28.97798,76.43337,323.7,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.5,2.1,N
28.96722,76.41195,313.1,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.8,1.1,N
28.75568,76.88626,318.6,0.47,0.4,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.8,1,N
28.75208,76.88541,311.9,0.47,0.4,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.3,0.9,N
28.7379,76.55308,330.4,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.4,3.3,N
28.69792,76.52927,323.3,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291.7,1.8,N
28.696,76.53078,328.7,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,291,3,N
28.66995,76.49113,309.4,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,290.7,2.1,N
28.50936,76.50857,311.1,0.45,0.39,2021-05-01,2048,N,VIIRS,n,2.0NRT,292.5,1,N
28.09245,77.50219,347.8,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,307.9,9.1,D
28.07152,77.18555,341.5,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,307.4,6.9,D
28.12197,77.18202,341.3,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.1,10.7,D
28.17742,77.30531,348.8,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310,13.4,D
28.23512,77.47026,340.6,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.3,6.8,D
28.24213,77.46911,340.6,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309,6.7,D
28.24226,77.4665,349,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.2,8.6,D
28.33749,77.48229,341.2,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311,8.2,D
28.72941,76.91366,344.3,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.3,8.5,D
28.70769,76.72567,348.5,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.9,14.3,D
28.72657,76.81358,339.9,0.42,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311,9.8,D
28.74493,76.89783,339.1,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.9,7.4,D
28.74486,76.76691,348.2,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,314.3,14.9,D
28.79206,76.90726,343.5,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.1,7.4,D
28.77864,76.7828,342,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.6,7.1,D
28.77511,76.73129,343.1,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,315,14.4,D
28.77395,76.72282,344.6,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.1,15.3,D
28.80573,76.85232,340.1,0.42,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.7,5,D
28.82469,76.89809,337.7,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.9,5.5,D
28.82412,76.89379,345.5,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.7,6.5,D
28.82929,76.90608,341,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.8,19.9,D
28.82871,76.90179,352.4,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,316.4,11.7,D
28.82814,76.89749,342.3,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,314.6,11.7,D
28.80246,76.70558,340.6,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.7,8.5,D
28.79903,76.62836,342.7,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.2,10.5,D
28.82761,76.78816,353.4,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.2,5.2,D
28.82704,76.78391,348.5,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.4,5.2,D
28.81616,76.70319,337.7,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.5,7.8,D
28.83105,76.78757,341.1,0.42,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312,5.2,D
28.83047,76.78331,354,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.4,5.2,D
28.88514,77.1675,340,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.5,2.7,D
28.86552,76.93948,349.6,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.7,11.6,D
28.86263,76.89155,346.6,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.6,6.1,D
28.91296,77.08223,336.7,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.2,5,D
28.89956,76.98226,341.8,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.2,3.3,D
28.90706,76.98541,339.4,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.1,2.6,D
28.86872,76.70272,343.7,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.4,5.4,D
28.91052,76.98482,338,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,309.2,2.7,D
28.89184,76.82073,346.8,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.9,6.4,D
28.86107,76.59595,338.5,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.2,5.7,D
28.932,77.03888,337.1,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.2,2.4,D
28.94898,77.13873,341.3,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.6,5.2,D
28.95306,77.14251,349.7,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.3,5.7,D
28.94893,77.11185,341.8,0.43,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,314,7.1,D
28.95654,77.14192,341.9,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.7,5.7,D
28.95604,77.16068,342,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.3,4.4,D
28.95376,77.1431,342.9,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.8,5,D
28.95319,77.13871,342.7,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.4,4.8,D
28.95724,77.14251,344.7,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.4,5,D
28.92415,76.83756,342,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.5,6.3,D
28.90305,76.67983,345.4,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.3,6.8,D
28.9059,76.67499,339.8,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,311.5,8.8,D
28.93676,76.87933,338,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,310.8,4.1,D
28.92303,76.77647,343.3,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313,6.3,D
28.92018,76.75514,345.4,0.42,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.8,5.2,D
28.91561,76.69499,342.3,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.6,7.6,D
28.88124,76.34029,344.6,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.5,6.4,D
28.85723,76.16702,339.7,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,308.8,9.3,D
28.93332,76.69625,356.3,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.3,14,D
28.93275,76.69201,337.6,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,308.7,5,D
28.89207,76.3937,350.2,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,315.5,21.8,D
28.88463,76.33968,346.4,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,6.4,D
28.88406,76.33554,340.5,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312,6.4,D
28.87776,76.28999,342.6,0.4,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.9,17,D
28.97013,76.94419,345.1,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,310.5,5.5,D
28.9052,76.46398,340.6,0.41,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.4,12,D
28.89546,76.3931,350.4,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,315.6,19.4,D
28.89489,76.38893,346,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,315.2,7.1,D
28.89432,76.38477,349.4,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.5,7.1,D
28.99846,77.13101,343.2,0.43,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,15.1,D
28.96032,76.84447,340,0.42,0.38,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.1,8,D
28.89771,76.38417,343.8,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,313.6,7.1,D
28.88964,76.3006,341.3,0.4,0.37,2021-05-02,0806,N,VIIRS,l,2.0NRT,312.4,13.5,D
28.9407,76.64723,347.9,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,314.8,8.7,D
28.97644,76.8857,351.3,0.42,0.38,2021-05-02,0806,N,VIIRS,n,2.0NRT,309.8,14.5,D
28.90905,76.39069,343.5,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,311.7,17,D
28.90847,76.38653,348,0.41,0.37,2021-05-02,0806,N,VIIRS,n,2.0NRT,312.7,12.4,D
